date,hour,demand
23-07-2020,18,70
23-07-2020,19,39
23-07-2020,21,67
23-07-2020,22,83
23-07-2020,23,78
24-07-2020,0,92
24-07-2020,1,48
24-07-2020,3,59
24-07-2020,7,96
24-07-2020,8,5
24-07-2020,9,60
24-07-2020,10,34
24-07-2020,11,84
24-07-2020,12,62
24-07-2020,13,27
24-07-2020,14,44
24-07-2020,15,42
24-07-2020,16,71
24-07-2020,17,93
24-07-2020,19,15
24-07-2020,20,6
25-07-2020,0,18
25-07-2020,9,72
25-07-2020,10,61
25-07-2020,11,22
25-07-2020,12,27
25-07-2020,13,81
25-07-2020,14,30
25-07-2020,15,12
25-07-2020,16,77
25-07-2020,17,3
25-07-2020,18,33
25-07-2020,19,86
25-07-2020,20,32
25-07-2020,22,64
26-07-2020,2,96
26-07-2020,5,45
26-07-2020,10,89
26-07-2020,11,34
26-07-2020,12,26
26-07-2020,13,54
26-07-2020,14,22
26-07-2020,15,73
26-07-2020,16,45
26-07-2020,17,91
26-07-2020,18,13
26-07-2020,19,45
26-07-2020,20,36
26-07-2020,21,87
26-07-2020,22,27
27-07-2020,5,82
27-07-2020,6,54
27-07-2020,7,49
27-07-2020,8,51
27-07-2020,9,58
27-07-2020,10,66
27-07-2020,11,39
27-07-2020,12,85
27-07-2020,13,37
27-07-2020,14,88
27-07-2020,15,105
27-07-2020,16,71
27-07-2020,17,57
27-07-2020,18,65
27-07-2020,19,31
27-07-2020,20,97
27-07-2020,21,59
27-07-2020,22,79
28-07-2020,0,17
28-07-2020,2,101
28-07-2020,5,3
28-07-2020,6,60
28-07-2020,7,49
28-07-2020,8,62
28-07-2020,9,102
28-07-2020,10,52
28-07-2020,11,49
28-07-2020,12,52
28-07-2020,13,52
28-07-2020,14,49
28-07-2020,15,88
28-07-2020,16,82
28-07-2020,17,109
28-07-2020,18,64
28-07-2020,19,18
28-07-2020,20,43
28-07-2020,21,86
28-07-2020,22,29
28-07-2020,23,104
29-07-2020,0,8
29-07-2020,2,38
29-07-2020,4,101
29-07-2020,7,49
29-07-2020,8,95
29-07-2020,9,22
29-07-2020,10,85
29-07-2020,11,112
29-07-2020,12,71
29-07-2020,13,85
29-07-2020,14,71
29-07-2020,15,27
29-07-2020,16,111
29-07-2020,17,119
29-07-2020,18,103
29-07-2020,19,70
29-07-2020,20,16
29-07-2020,21,61
29-07-2020,23,48
30-07-2020,0,70
30-07-2020,2,27
30-07-2020,4,45
30-07-2020,7,75
30-07-2020,8,76
30-07-2020,9,25
30-07-2020,10,45
30-07-2020,11,92
30-07-2020,12,76
30-07-2020,13,110
30-07-2020,14,101
30-07-2020,15,60
30-07-2020,16,58
30-07-2020,17,100
30-07-2020,18,78
30-07-2020,19,102
30-07-2020,20,8
30-07-2020,21,63
30-07-2020,22,16
30-07-2020,23,26
31-07-2020,0,30
31-07-2020,1,13
31-07-2020,2,19
31-07-2020,4,87
31-07-2020,5,34
31-07-2020,6,11
31-07-2020,7,13
31-07-2020,8,23
31-07-2020,9,52
31-07-2020,10,62
31-07-2020,11,67
31-07-2020,12,25
31-07-2020,13,78
31-07-2020,14,115
31-07-2020,15,81
31-07-2020,16,48
31-07-2020,17,115
31-07-2020,18,62
31-07-2020,19,100
31-07-2020,20,16
31-07-2020,21,54
31-07-2020,22,100
31-07-2020,23,94
01-08-2020,0,2
01-08-2020,1,15
01-08-2020,2,44
01-08-2020,5,78
01-08-2020,6,56
01-08-2020,8,74
01-08-2020,9,18
01-08-2020,10,29
01-08-2020,11,83
01-08-2020,12,97
01-08-2020,13,110
01-08-2020,14,147
01-08-2020,15,113
01-08-2020,16,140
01-08-2020,17,84
01-08-2020,18,138
01-08-2020,19,96
01-08-2020,20,115
01-08-2020,21,44
01-08-2020,22,115
01-08-2020,23,51
02-08-2020,0,43
02-08-2020,1,8
02-08-2020,2,34
02-08-2020,4,79
02-08-2020,5,6
02-08-2020,6,85
02-08-2020,7,101
02-08-2020,8,36
02-08-2020,9,34
02-08-2020,10,54
02-08-2020,11,68
02-08-2020,12,63
02-08-2020,13,94
02-08-2020,14,115
02-08-2020,15,142
02-08-2020,16,66
02-08-2020,17,131
02-08-2020,18,93
02-08-2020,19,40
02-08-2020,20,73
02-08-2020,21,73
02-08-2020,22,42
02-08-2020,23,63
03-08-2020,0,10
03-08-2020,1,2
03-08-2020,5,22
03-08-2020,7,58
03-08-2020,8,63
03-08-2020,9,41
03-08-2020,10,75
03-08-2020,11,62
03-08-2020,12,126
03-08-2020,13,68
03-08-2020,14,36
03-08-2020,15,75
03-08-2020,16,56
03-08-2020,17,127
03-08-2020,18,81
03-08-2020,19,52
03-08-2020,20,40
03-08-2020,21,36
03-08-2020,22,31
03-08-2020,23,72
04-08-2020,1,41
04-08-2020,2,27
04-08-2020,6,99
04-08-2020,7,58
04-08-2020,8,72
04-08-2020,9,82
04-08-2020,10,113
04-08-2020,11,61
04-08-2020,12,62
04-08-2020,13,82
04-08-2020,14,36
04-08-2020,15,22
04-08-2020,16,45
04-08-2020,17,68
04-08-2020,18,68
04-08-2020,19,78
04-08-2020,20,71
04-08-2020,21,85
04-08-2020,22,76
04-08-2020,23,99
05-08-2020,0,42
05-08-2020,1,24
05-08-2020,2,45
05-08-2020,4,73
05-08-2020,6,52
05-08-2020,7,90
05-08-2020,8,89
05-08-2020,9,34
05-08-2020,10,66
05-08-2020,11,72
05-08-2020,12,75
05-08-2020,13,66
05-08-2020,14,115
05-08-2020,15,99
05-08-2020,16,123
05-08-2020,17,140
05-08-2020,18,34
05-08-2020,19,58
05-08-2020,20,68
05-08-2020,21,34
05-08-2020,22,89
05-08-2020,23,81
06-08-2020,0,56
06-08-2020,1,100
06-08-2020,2,73
06-08-2020,5,64
06-08-2020,7,10
06-08-2020,8,55
06-08-2020,9,27
06-08-2020,10,25
06-08-2020,11,102
06-08-2020,12,72
06-08-2020,13,67
06-08-2020,14,83
06-08-2020,15,119
06-08-2020,16,74
06-08-2020,17,60
06-08-2020,18,76
06-08-2020,19,83
06-08-2020,20,90
06-08-2020,21,80
06-08-2020,22,73
06-08-2020,23,74
07-08-2020,0,65
07-08-2020,1,57
07-08-2020,2,97
07-08-2020,3,23
07-08-2020,6,67
07-08-2020,7,15
07-08-2020,8,52
07-08-2020,9,85
07-08-2020,10,50
07-08-2020,11,80
07-08-2020,12,49
07-08-2020,13,62
07-08-2020,14,100
07-08-2020,15,37
07-08-2020,16,93
07-08-2020,17,35
07-08-2020,18,71
07-08-2020,19,73
07-08-2020,20,91
07-08-2020,21,83
07-08-2020,22,32
07-08-2020,23,47
08-08-2020,0,74
08-08-2020,1,90
08-08-2020,2,76
08-08-2020,3,70
08-08-2020,4,23
08-08-2020,5,86
08-08-2020,6,44
08-08-2020,7,85
08-08-2020,8,54
08-08-2020,9,52
08-08-2020,10,35
08-08-2020,11,83
08-08-2020,12,116
08-08-2020,13,38
08-08-2020,14,106
08-08-2020,15,79
08-08-2020,16,65
08-08-2020,17,71
08-08-2020,18,107
08-08-2020,19,98
08-08-2020,20,76
08-08-2020,21,69
08-08-2020,22,76
08-08-2020,23,35
09-08-2020,0,82
09-08-2020,1,45
09-08-2020,2,26
09-08-2020,7,46
09-08-2020,8,15
09-08-2020,9,65
09-08-2020,10,10
09-08-2020,11,49
09-08-2020,12,92
09-08-2020,13,102
09-08-2020,14,115
09-08-2020,15,97
09-08-2020,16,100
09-08-2020,17,31
09-08-2020,18,36
09-08-2020,19,85
09-08-2020,20,18
09-08-2020,21,38
09-08-2020,22,22
10-08-2020,0,26
10-08-2020,1,25
10-08-2020,2,83
10-08-2020,4,40
10-08-2020,5,21
10-08-2020,6,63
10-08-2020,7,75
10-08-2020,8,109
10-08-2020,9,53
10-08-2020,10,104
10-08-2020,11,121
10-08-2020,12,114
10-08-2020,13,112
10-08-2020,14,70
10-08-2020,15,26
10-08-2020,16,61
10-08-2020,17,51
10-08-2020,18,49
10-08-2020,19,112
10-08-2020,20,21
10-08-2020,21,14
10-08-2020,22,66
10-08-2020,23,12
11-08-2020,0,78
11-08-2020,1,12
11-08-2020,2,67
11-08-2020,4,60
11-08-2020,5,81
11-08-2020,6,54
11-08-2020,7,46
11-08-2020,8,63
11-08-2020,9,27
11-08-2020,10,79
11-08-2020,11,44
11-08-2020,12,80
11-08-2020,13,37
11-08-2020,14,105
11-08-2020,15,19
11-08-2020,16,60
11-08-2020,17,110
11-08-2020,18,66
11-08-2020,19,57
11-08-2020,20,71
11-08-2020,21,100
11-08-2020,22,21
11-08-2020,23,21
12-08-2020,0,16
12-08-2020,1,39
12-08-2020,2,22
12-08-2020,4,75
12-08-2020,5,49
12-08-2020,6,6
12-08-2020,7,52
12-08-2020,8,90
12-08-2020,9,34
12-08-2020,10,76
12-08-2020,11,46
12-08-2020,12,114
12-08-2020,13,69
12-08-2020,14,93
12-08-2020,15,79
12-08-2020,16,67
12-08-2020,17,91
12-08-2020,18,67
12-08-2020,19,98
12-08-2020,20,84
12-08-2020,21,111
12-08-2020,22,21
12-08-2020,23,93
13-08-2020,0,54
13-08-2020,2,74
13-08-2020,4,99
13-08-2020,5,74
13-08-2020,7,10
13-08-2020,8,56
13-08-2020,9,74
13-08-2020,10,43
13-08-2020,11,85
13-08-2020,12,92
13-08-2020,13,59
13-08-2020,14,51
13-08-2020,15,36
13-08-2020,16,58
13-08-2020,17,33
13-08-2020,18,59
13-08-2020,19,37
13-08-2020,20,51
13-08-2020,21,107
13-08-2020,22,17
14-08-2020,0,58
14-08-2020,6,12
14-08-2020,7,53
14-08-2020,8,21
14-08-2020,9,40
14-08-2020,10,34
14-08-2020,11,25
14-08-2020,12,19
14-08-2020,13,56
14-08-2020,14,98
14-08-2020,15,34
14-08-2020,16,65
14-08-2020,17,54
14-08-2020,18,97
14-08-2020,19,80
14-08-2020,20,108
14-08-2020,21,102
14-08-2020,22,17
14-08-2020,23,14
15-08-2020,0,40
15-08-2020,1,62
15-08-2020,2,84
15-08-2020,4,71
15-08-2020,6,50
15-08-2020,8,4
15-08-2020,9,72
15-08-2020,10,96
15-08-2020,11,78
15-08-2020,12,90
15-08-2020,13,53
15-08-2020,14,105
15-08-2020,15,141
15-08-2020,16,77
15-08-2020,17,124
15-08-2020,18,115
15-08-2020,19,102
15-08-2020,20,28
15-08-2020,21,60
15-08-2020,22,98
15-08-2020,23,56
16-08-2020,0,84
16-08-2020,1,68
16-08-2020,2,60
16-08-2020,4,85
16-08-2020,9,47
16-08-2020,10,59
16-08-2020,11,116
16-08-2020,12,87
16-08-2020,13,88
16-08-2020,14,63
16-08-2020,15,82
16-08-2020,16,119
16-08-2020,17,58
16-08-2020,18,36
16-08-2020,19,88
16-08-2020,20,52
16-08-2020,21,12
16-08-2020,22,47
16-08-2020,23,43
17-08-2020,0,14
17-08-2020,1,39
17-08-2020,2,19
17-08-2020,5,70
17-08-2020,6,41
17-08-2020,7,105
17-08-2020,8,56
17-08-2020,9,37
17-08-2020,10,81
17-08-2020,11,102
17-08-2020,12,102
17-08-2020,13,50
17-08-2020,14,37
17-08-2020,15,93
17-08-2020,16,78
17-08-2020,17,124
17-08-2020,18,75
17-08-2020,19,76
17-08-2020,20,102
17-08-2020,21,110
17-08-2020,22,50
17-08-2020,23,48
18-08-2020,1,36
18-08-2020,2,35
18-08-2020,5,2
18-08-2020,6,12
18-08-2020,7,44
18-08-2020,8,19
18-08-2020,9,109
18-08-2020,10,22
18-08-2020,11,98
18-08-2020,12,121
18-08-2020,13,125
18-08-2020,14,88
18-08-2020,15,87
18-08-2020,16,56
18-08-2020,17,109
18-08-2020,18,132
18-08-2020,19,82
18-08-2020,20,100
18-08-2020,21,15
18-08-2020,22,31
18-08-2020,23,67
19-08-2020,0,88
19-08-2020,2,56
19-08-2020,6,17
19-08-2020,7,82
19-08-2020,8,57
19-08-2020,9,113
19-08-2020,10,23
19-08-2020,11,104
19-08-2020,12,47
19-08-2020,13,113
19-08-2020,14,130
19-08-2020,15,71
19-08-2020,16,99
19-08-2020,17,125
19-08-2020,18,62
19-08-2020,19,66
19-08-2020,20,94
19-08-2020,21,95
19-08-2020,23,14
20-08-2020,0,47
20-08-2020,1,29
20-08-2020,4,37
20-08-2020,6,66
20-08-2020,7,85
20-08-2020,8,15
20-08-2020,9,105
20-08-2020,10,68
20-08-2020,11,60
20-08-2020,12,75
20-08-2020,13,33
20-08-2020,14,122
20-08-2020,15,86
20-08-2020,16,119
20-08-2020,17,50
20-08-2020,18,9
20-08-2020,19,59
20-08-2020,20,15
20-08-2020,21,35
20-08-2020,22,60
21-08-2020,1,15
21-08-2020,4,41
21-08-2020,5,76
21-08-2020,7,23
21-08-2020,8,80
21-08-2020,9,93
21-08-2020,10,72
21-08-2020,11,73
21-08-2020,12,105
21-08-2020,13,92
21-08-2020,14,96
21-08-2020,15,158
21-08-2020,16,163
21-08-2020,17,112
21-08-2020,18,34
21-08-2020,19,35
21-08-2020,20,50
21-08-2020,21,49
21-08-2020,22,8
22-08-2020,0,64
22-08-2020,1,26
22-08-2020,3,35
22-08-2020,4,21
22-08-2020,5,12
22-08-2020,6,100
22-08-2020,7,9
22-08-2020,8,19
22-08-2020,9,43
22-08-2020,10,94
22-08-2020,11,65
22-08-2020,12,69
22-08-2020,13,108
22-08-2020,14,77
22-08-2020,15,53
22-08-2020,16,128
22-08-2020,17,63
22-08-2020,18,13
22-08-2020,19,53
22-08-2020,20,41
22-08-2020,21,74
22-08-2020,23,30
23-08-2020,0,92
23-08-2020,1,7
23-08-2020,2,20
23-08-2020,8,33
23-08-2020,9,35
23-08-2020,11,53
23-08-2020,12,65
23-08-2020,13,19
23-08-2020,14,44
23-08-2020,15,44
23-08-2020,16,89
23-08-2020,17,28
23-08-2020,22,78
24-08-2020,4,45
24-08-2020,5,3
24-08-2020,6,68
24-08-2020,7,14
24-08-2020,8,21
24-08-2020,9,75
24-08-2020,10,55
24-08-2020,11,38
24-08-2020,12,38
24-08-2020,13,97
24-08-2020,14,18
24-08-2020,15,41
24-08-2020,16,95
24-08-2020,17,37
24-08-2020,18,19
24-08-2020,19,11
24-08-2020,21,25
24-08-2020,22,3
25-08-2020,0,16
25-08-2020,2,33
25-08-2020,4,19
25-08-2020,5,91
25-08-2020,6,11
25-08-2020,7,90
25-08-2020,8,64
25-08-2020,9,38
25-08-2020,10,40
25-08-2020,11,103
25-08-2020,12,117
25-08-2020,13,72
25-08-2020,14,61
25-08-2020,15,47
25-08-2020,16,110
25-08-2020,17,27
25-08-2020,18,84
25-08-2020,19,57
25-08-2020,20,92
25-08-2020,21,23
25-08-2020,23,97
26-08-2020,0,14
26-08-2020,4,2
26-08-2020,7,104
26-08-2020,8,13
26-08-2020,9,91
26-08-2020,10,92
26-08-2020,11,105
26-08-2020,12,150
26-08-2020,13,129
26-08-2020,14,93
26-08-2020,15,136
26-08-2020,16,150
26-08-2020,17,96
26-08-2020,18,47
26-08-2020,19,77
26-08-2020,20,81
26-08-2020,21,105
26-08-2020,22,31
26-08-2020,23,14
27-08-2020,0,38
27-08-2020,2,57
27-08-2020,3,44
27-08-2020,4,30
27-08-2020,6,5
27-08-2020,7,78
27-08-2020,8,91
27-08-2020,9,74
27-08-2020,10,56
27-08-2020,11,119
27-08-2020,12,60
27-08-2020,13,156
27-08-2020,14,82
27-08-2020,15,111
27-08-2020,16,115
27-08-2020,17,80
27-08-2020,18,117
27-08-2020,19,65
27-08-2020,20,94
27-08-2020,21,61
27-08-2020,22,16
27-08-2020,23,47
28-08-2020,0,101
28-08-2020,1,101
28-08-2020,2,124
28-08-2020,3,39
28-08-2020,4,10
28-08-2020,7,20
28-08-2020,8,15
28-08-2020,10,43
28-08-2020,11,39
28-08-2020,12,153
28-08-2020,13,101
28-08-2020,14,182
28-08-2020,15,180
28-08-2020,16,114
28-08-2020,17,105
28-08-2020,18,60
28-08-2020,19,110
28-08-2020,20,10
28-08-2020,21,59
28-08-2020,22,70
28-08-2020,23,66
29-08-2020,0,77
29-08-2020,1,2
29-08-2020,2,57
29-08-2020,3,73
29-08-2020,4,66
29-08-2020,8,102
29-08-2020,9,105
29-08-2020,10,74
29-08-2020,11,140
29-08-2020,12,63
29-08-2020,13,89
29-08-2020,14,102
29-08-2020,15,157
29-08-2020,16,126
29-08-2020,17,28
29-08-2020,20,86
29-08-2020,23,4
30-08-2020,1,99
30-08-2020,5,68
30-08-2020,8,76
30-08-2020,9,99
30-08-2020,10,67
30-08-2020,11,64
30-08-2020,12,137
30-08-2020,13,181
30-08-2020,14,140
30-08-2020,15,196
30-08-2020,16,93
30-08-2020,17,106
30-08-2020,18,22
30-08-2020,19,83
30-08-2020,20,48
30-08-2020,21,24
30-08-2020,22,51
30-08-2020,23,81
31-08-2020,1,103
31-08-2020,4,55
31-08-2020,5,16
31-08-2020,6,14
31-08-2020,7,43
31-08-2020,8,85
31-08-2020,9,108
31-08-2020,10,90
31-08-2020,11,86
31-08-2020,12,53
31-08-2020,13,79
31-08-2020,14,77
31-08-2020,15,140
31-08-2020,16,139
31-08-2020,17,119
31-08-2020,18,130
31-08-2020,19,76
31-08-2020,20,53
31-08-2020,21,89
01-09-2020,2,75
01-09-2020,4,95
01-09-2020,5,76
01-09-2020,6,83
01-09-2020,7,78
01-09-2020,8,137
01-09-2020,9,44
01-09-2020,10,82
01-09-2020,11,118
01-09-2020,12,38
01-09-2020,13,117
01-09-2020,14,173
01-09-2020,15,135
01-09-2020,16,130
01-09-2020,17,165
01-09-2020,18,107
01-09-2020,19,78
01-09-2020,20,17
01-09-2020,21,47
01-09-2020,22,108
01-09-2020,23,35
02-09-2020,2,61
02-09-2020,4,75
02-09-2020,5,40
02-09-2020,6,50
02-09-2020,7,24
02-09-2020,8,66
02-09-2020,9,95
02-09-2020,10,100
02-09-2020,11,47
02-09-2020,12,27
02-09-2020,13,56
02-09-2020,14,88
02-09-2020,15,49
02-09-2020,16,31
02-09-2020,17,77
02-09-2020,18,49
02-09-2020,19,66
02-09-2020,20,49
02-09-2020,21,55
02-09-2020,22,42
02-09-2020,23,13
03-09-2020,4,77
03-09-2020,7,65
03-09-2020,8,40
03-09-2020,9,122
03-09-2020,10,84
03-09-2020,11,149
03-09-2020,12,129
03-09-2020,13,91
03-09-2020,14,93
03-09-2020,15,156
03-09-2020,16,189
03-09-2020,17,185
03-09-2020,18,130
03-09-2020,19,72
03-09-2020,20,107
03-09-2020,21,40
03-09-2020,22,49
03-09-2020,23,87
04-09-2020,0,22
04-09-2020,1,72
04-09-2020,2,84
04-09-2020,4,67
04-09-2020,7,113
04-09-2020,8,88
04-09-2020,9,41
04-09-2020,10,95
04-09-2020,11,103
04-09-2020,12,84
04-09-2020,13,165
04-09-2020,14,90
04-09-2020,15,90
04-09-2020,16,118
04-09-2020,17,200
04-09-2020,18,131
04-09-2020,19,72
04-09-2020,20,74
04-09-2020,21,78
04-09-2020,22,54
04-09-2020,23,15
05-09-2020,0,79
05-09-2020,1,85
05-09-2020,2,90
05-09-2020,4,57
05-09-2020,7,42
05-09-2020,8,52
05-09-2020,9,37
05-09-2020,10,72
05-09-2020,11,89
05-09-2020,12,114
05-09-2020,13,124
05-09-2020,14,159
05-09-2020,15,195
05-09-2020,16,67
05-09-2020,17,31
05-09-2020,18,110
05-09-2020,19,113
05-09-2020,20,88
05-09-2020,21,37
05-09-2020,23,17
06-09-2020,0,20
06-09-2020,1,3
06-09-2020,5,14
06-09-2020,8,45
06-09-2020,9,39
06-09-2020,10,41
06-09-2020,11,106
06-09-2020,12,142
06-09-2020,13,87
06-09-2020,14,99
06-09-2020,15,157
06-09-2020,16,127
06-09-2020,17,90
06-09-2020,18,25
06-09-2020,19,72
07-09-2020,0,102
07-09-2020,5,78
07-09-2020,7,101
07-09-2020,8,71
07-09-2020,9,103
07-09-2020,10,131
07-09-2020,11,84
07-09-2020,12,145
07-09-2020,13,97
07-09-2020,14,150
07-09-2020,15,63
07-09-2020,16,124
07-09-2020,17,199
07-09-2020,18,80
07-09-2020,19,108
07-09-2020,20,84
07-09-2020,21,21
07-09-2020,22,18
07-09-2020,23,61
08-09-2020,4,25
08-09-2020,5,59
08-09-2020,7,79
08-09-2020,8,87
08-09-2020,9,75
08-09-2020,10,104
08-09-2020,11,83
08-09-2020,12,69
08-09-2020,13,120
08-09-2020,14,139
08-09-2020,15,145
08-09-2020,16,96
08-09-2020,17,168
08-09-2020,18,83
08-09-2020,19,94
08-09-2020,20,41
08-09-2020,21,52
08-09-2020,23,90
09-09-2020,0,74
09-09-2020,2,4
09-09-2020,4,7
09-09-2020,5,21
09-09-2020,6,44
09-09-2020,7,38
09-09-2020,8,45
09-09-2020,9,125
09-09-2020,10,97
09-09-2020,11,121
09-09-2020,12,104
09-09-2020,13,126
09-09-2020,14,147
09-09-2020,15,90
09-09-2020,16,132
09-09-2020,17,87
09-09-2020,18,121
09-09-2020,19,79
09-09-2020,20,56
09-09-2020,21,94
09-09-2020,22,20
09-09-2020,23,64
10-09-2020,1,18
10-09-2020,4,18
10-09-2020,6,102
10-09-2020,7,113
10-09-2020,8,112
10-09-2020,9,57
10-09-2020,10,91
10-09-2020,11,48
10-09-2020,12,34
10-09-2020,13,113
10-09-2020,14,84
10-09-2020,15,106
10-09-2020,16,110
10-09-2020,17,109
10-09-2020,18,132
10-09-2020,19,63
10-09-2020,20,60
10-09-2020,21,46
10-09-2020,22,44
11-09-2020,0,55
11-09-2020,1,48
11-09-2020,2,47
11-09-2020,4,55
11-09-2020,7,116
11-09-2020,8,124
11-09-2020,9,107
11-09-2020,10,119
11-09-2020,11,107
11-09-2020,12,127
11-09-2020,13,102
11-09-2020,14,82
11-09-2020,15,109
11-09-2020,16,122
11-09-2020,17,147
11-09-2020,18,88
11-09-2020,19,99
11-09-2020,20,14
11-09-2020,21,74
11-09-2020,22,56
11-09-2020,23,16
12-09-2020,0,100
12-09-2020,1,23
12-09-2020,2,26
12-09-2020,7,72
12-09-2020,8,27
12-09-2020,9,92
12-09-2020,10,57
12-09-2020,11,46
12-09-2020,12,64
12-09-2020,13,126
12-09-2020,14,148
12-09-2020,15,221
12-09-2020,16,115
12-09-2020,17,112
12-09-2020,18,108
12-09-2020,19,34
12-09-2020,20,68
12-09-2020,21,34
12-09-2020,22,46
12-09-2020,23,83
13-09-2020,0,71
13-09-2020,1,31
13-09-2020,2,65
13-09-2020,8,21
13-09-2020,9,35
13-09-2020,10,45
13-09-2020,11,156
13-09-2020,12,124
13-09-2020,13,167
13-09-2020,14,181
13-09-2020,15,117
13-09-2020,16,191
13-09-2020,17,87
13-09-2020,18,43
13-09-2020,19,74
13-09-2020,20,31
13-09-2020,21,63
13-09-2020,22,35
13-09-2020,23,40
14-09-2020,0,7
14-09-2020,5,10
14-09-2020,7,15
14-09-2020,8,77
14-09-2020,9,68
14-09-2020,10,135
14-09-2020,11,105
14-09-2020,12,90
14-09-2020,13,189
14-09-2020,14,158
14-09-2020,15,112
14-09-2020,16,108
14-09-2020,17,95
14-09-2020,18,78
14-09-2020,19,33
14-09-2020,20,22
14-09-2020,21,77
14-09-2020,22,38
14-09-2020,23,24
15-09-2020,0,6
15-09-2020,1,28
15-09-2020,4,22
15-09-2020,5,43
15-09-2020,6,5
15-09-2020,7,34
15-09-2020,8,115
15-09-2020,9,84
15-09-2020,10,67
15-09-2020,11,144
15-09-2020,12,107
15-09-2020,13,173
15-09-2020,14,83
15-09-2020,15,50
15-09-2020,16,64
15-09-2020,17,132
15-09-2020,18,158
15-09-2020,19,27
15-09-2020,20,90
15-09-2020,21,57
15-09-2020,22,57
15-09-2020,23,31
16-09-2020,0,88
16-09-2020,1,72
16-09-2020,2,39
16-09-2020,4,64
16-09-2020,5,15
16-09-2020,6,17
16-09-2020,7,67
16-09-2020,8,140
16-09-2020,9,99
16-09-2020,10,76
16-09-2020,11,102
16-09-2020,12,98
16-09-2020,13,35
16-09-2020,14,50
16-09-2020,15,55
16-09-2020,16,88
16-09-2020,17,127
16-09-2020,18,30
16-09-2020,19,44
16-09-2020,20,45
16-09-2020,21,15
16-09-2020,22,22
16-09-2020,23,81
17-09-2020,0,22
17-09-2020,2,8
17-09-2020,5,77
17-09-2020,7,18
17-09-2020,8,116
17-09-2020,9,83
17-09-2020,10,81
17-09-2020,11,57
17-09-2020,12,80
17-09-2020,13,61
17-09-2020,14,46
17-09-2020,15,81
17-09-2020,16,115
17-09-2020,17,132
17-09-2020,18,109
17-09-2020,19,95
17-09-2020,20,23
17-09-2020,21,87
17-09-2020,22,95
18-09-2020,1,54
18-09-2020,2,13
18-09-2020,3,6
18-09-2020,4,75
18-09-2020,6,45
18-09-2020,7,97
18-09-2020,8,108
18-09-2020,9,77
18-09-2020,10,72
18-09-2020,11,140
18-09-2020,12,84
18-09-2020,13,63
18-09-2020,14,116
18-09-2020,15,136
18-09-2020,16,128
18-09-2020,17,139
18-09-2020,18,49
18-09-2020,19,82
18-09-2020,20,99
18-09-2020,21,16
18-09-2020,22,55
18-09-2020,23,4
19-09-2020,0,63
19-09-2020,1,60
19-09-2020,2,76
19-09-2020,5,78
19-09-2020,6,77
19-09-2020,7,18
19-09-2020,8,110
19-09-2020,9,58
19-09-2020,10,124
19-09-2020,11,84
19-09-2020,12,168
19-09-2020,13,203
19-09-2020,14,227
19-09-2020,15,193
19-09-2020,16,188
19-09-2020,17,116
19-09-2020,18,38
19-09-2020,19,34
19-09-2020,20,100
19-09-2020,21,57
19-09-2020,22,12
20-09-2020,0,24
20-09-2020,1,101
20-09-2020,8,44
20-09-2020,9,92
20-09-2020,10,111
20-09-2020,11,155
20-09-2020,12,161
20-09-2020,13,144
20-09-2020,14,189
20-09-2020,15,160
20-09-2020,16,133
20-09-2020,17,115
20-09-2020,18,27
20-09-2020,19,24
20-09-2020,20,79
20-09-2020,21,40
20-09-2020,22,104
20-09-2020,23,50
21-09-2020,4,4
21-09-2020,5,62
21-09-2020,6,73
21-09-2020,7,62
21-09-2020,8,120
21-09-2020,9,100
21-09-2020,10,40
21-09-2020,11,152
21-09-2020,12,77
21-09-2020,13,84
21-09-2020,14,117
21-09-2020,15,100
21-09-2020,16,57
21-09-2020,17,138
21-09-2020,18,61
21-09-2020,19,59
21-09-2020,20,36
21-09-2020,21,64
21-09-2020,22,13
21-09-2020,23,31
22-09-2020,2,99
22-09-2020,4,9
22-09-2020,5,26
22-09-2020,6,40
22-09-2020,7,41
22-09-2020,8,105
22-09-2020,9,121
22-09-2020,10,22
22-09-2020,11,50
22-09-2020,12,43
22-09-2020,13,36
22-09-2020,14,14
22-09-2020,15,26
22-09-2020,16,61
22-09-2020,17,41
22-09-2020,18,49
22-09-2020,19,102
22-09-2020,20,96
22-09-2020,21,50
22-09-2020,22,22
22-09-2020,23,54
23-09-2020,0,71
23-09-2020,2,38
23-09-2020,4,59
23-09-2020,5,37
23-09-2020,6,13
23-09-2020,7,125
23-09-2020,8,31
23-09-2020,9,40
23-09-2020,10,53
23-09-2020,11,32
23-09-2020,12,109
23-09-2020,13,120
23-09-2020,14,33
23-09-2020,15,68
23-09-2020,16,73
23-09-2020,17,159
23-09-2020,18,114
23-09-2020,19,119
23-09-2020,20,16
23-09-2020,21,43
23-09-2020,23,7
24-09-2020,0,81
24-09-2020,2,12
24-09-2020,4,56
24-09-2020,5,62
24-09-2020,6,29
24-09-2020,7,53
24-09-2020,8,78
24-09-2020,9,35
24-09-2020,10,90
24-09-2020,11,130
24-09-2020,12,34
24-09-2020,13,83
24-09-2020,14,83
24-09-2020,15,76
24-09-2020,16,158
24-09-2020,17,182
24-09-2020,18,95
24-09-2020,19,115
24-09-2020,20,52
24-09-2020,21,31
24-09-2020,22,14
24-09-2020,23,37
25-09-2020,0,45
25-09-2020,1,36
25-09-2020,2,27
25-09-2020,4,45
25-09-2020,6,38
25-09-2020,7,34
25-09-2020,8,120
25-09-2020,9,29
